name,id,card_id,image_url,rarity
Turtonator,4593,sv08-137,https://assets.tcgdex.net/pt/sv/sv08/137,2
Mabosstiff,4594,sv01-137,https://assets.tcgdex.net/pt/sv/sv01/137,2
Skeledirge ex,4595,sv04-137,https://assets.tcgdex.net/pt/sv/sv04/137,5
Aipom,4596,sv06-137,https://assets.tcgdex.net/pt/sv/sv06/137,1
Braviary,4597,swsh7-137,https://assets.tcgdex.net/pt/swsh/swsh7/137,2
Dunsparce,4598,swsh3-137,https://assets.tcgdex.net/pt/swsh/swsh3/137,1
Exploud,4599,swsh4-137,https://assets.tcgdex.net/pt/swsh/swsh4/137,3
Smeargle,4600,swsh12-137,https://assets.tcgdex.net/pt/swsh/swsh12/137,1
Copperajah VMAX,4601,swsh2-137,https://assets.tcgdex.net/pt/swsh/swsh2/137,5
Golem,4602,swsh8-137,https://assets.tcgdex.net/pt/swsh/swsh8/137,3
Pidgeot V,4603,swsh11-137,https://assets.tcgdex.net/pt/swsh/swsh11/137,3
Copperajah,4604,swsh1-137,https://assets.tcgdex.net/pt/swsh/swsh1/137,3
Malamar,4605,sv03-138,https://assets.tcgdex.net/pt/sv/sv03/138,2
Omanyte,4606,sv03.5-138,https://assets.tcgdex.net/pt/sv/sv03.5/138,2
Deino,4607,sv02-138,https://assets.tcgdex.net/pt/sv/sv02/138,1
Pachirisu,4608,sv04.5-138,https://assets.tcgdex.net/pt/sv/sv04.5/138,1
Drampa,4609,sv05-138,https://assets.tcgdex.net/pt/sv/sv05/138,2
Applin,4610,sv08-138,https://assets.tcgdex.net/pt/sv/sv08/138,1
Bombirdier,4611,sv01-138,https://assets.tcgdex.net/pt/sv/sv01/138,2
Orthworm,4612,sv04-138,https://assets.tcgdex.net/pt/sv/sv04/138,2
Ambipom,4613,sv06-138,https://assets.tcgdex.net/pt/sv/sv06/138,2
Fletchling,4614,swsh7-138,https://assets.tcgdex.net/pt/swsh/swsh7/138,1
Teddiursa,4615,swsh3-138,https://assets.tcgdex.net/pt/swsh/swsh3/138,1
Rayquaza,4616,swsh4-138,https://assets.tcgdex.net/pt/swsh/swsh4/138,2
Lugia V,4617,swsh12-138,https://assets.tcgdex.net/pt/swsh/swsh12/138,3
Duraludon,4618,swsh2-138,https://assets.tcgdex.net/pt/swsh/swsh2/138,2
Onix,4619,swsh8-138,https://assets.tcgdex.net/pt/swsh/swsh8/138,2
Lickitung,4620,swsh11-138,https://assets.tcgdex.net/pt/swsh/swsh11/138,2
Zacian V,4621,swsh1-138,https://assets.tcgdex.net/pt/swsh/swsh1/138,3
Salandit,4622,sv03-139,https://assets.tcgdex.net/pt/sv/sv03/139,1
Omastar,4623,sv03.5-139,https://assets.tcgdex.net/pt/sv/sv03.5/139,2
Zweilous,4624,sv02-139,https://assets.tcgdex.net/pt/sv/sv02/139,2
Thundurus,4625,sv04.5-139,https://assets.tcgdex.net/pt/sv/sv04.5/139,2
Jugulares Férreas,4626,sv05-139,https://assets.tcgdex.net/pt/sv/sv05/139,2
Flapple,4627,sv08-139,https://assets.tcgdex.net/pt/sv/sv08/139,2
Forretress,4628,sv01-139,https://assets.tcgdex.net/pt/sv/sv01/139,2
Gholdengo ex,4629,sv04-139,https://assets.tcgdex.net/pt/sv/sv04/139,4
Ducklett,4630,sv06-139,https://assets.tcgdex.net/pt/sv/sv06/139,1
Fletchinder,4631,swsh7-139,https://assets.tcgdex.net/pt/swsh/swsh7/139,2
Ursaring,4632,swsh3-139,https://assets.tcgdex.net/pt/swsh/swsh3/139,2
Chatot,4633,swsh4-139,https://assets.tcgdex.net/pt/swsh/swsh4/139,1
Lugia V-ASTRO,4634,swsh12-139,https://assets.tcgdex.net/pt/swsh/swsh12/139,4
Zacian,4635,swsh2-139,https://assets.tcgdex.net/pt/swsh/swsh2/139,2
Steelix,4636,swsh8-139,https://assets.tcgdex.net/pt/swsh/swsh8/139,3
Lickilicky,4637,swsh11-139,https://assets.tcgdex.net/pt/swsh/swsh11/139,2
Zamazenta V,4638,swsh1-139,https://assets.tcgdex.net/pt/swsh/swsh1/139,4
Salazzle,4639,sv03-140,https://assets.tcgdex.net/pt/sv/sv03/140,2
Kabuto,4640,sv03.5-140,https://assets.tcgdex.net/pt/sv/sv03.5/140,2
Hydreigon,4641,sv02-140,https://assets.tcgdex.net/pt/sv/sv02/140,3
Toxel,4642,sv04.5-140,https://assets.tcgdex.net/pt/sv/sv04.5/140,1
Appletun,4643,sv08-140,https://assets.tcgdex.net/pt/sv/sv08/140,2
Varoom,4644,sv01-140,https://assets.tcgdex.net/pt/sv/sv01/140,1
Altaria ex,4645,sv04-140,https://assets.tcgdex.net/pt/sv/sv04/140,4
Swanna,4646,sv06-140,https://assets.tcgdex.net/pt/sv/sv06/140,2
Talonflame,4647,swsh7-140,https://assets.tcgdex.net/pt/swsh/swsh7/140,2
Lugia,4648,swsh3-140,https://assets.tcgdex.net/pt/swsh/swsh3/140,2
Togekiss V,4649,swsh4-140,https://assets.tcgdex.net/pt/swsh/swsh4/140,3
Ho-Oh V,4650,swsh12-140,https://assets.tcgdex.net/pt/swsh/swsh12/140,4
Zamazenta,4651,swsh2-140,https://assets.tcgdex.net/pt/swsh/swsh2/140,2
Gligar,4652,swsh8-140,https://assets.tcgdex.net/pt/swsh/swsh8/140,1
Porygon,4653,swsh11-140,https://assets.tcgdex.net/pt/swsh/swsh11/140,1
Snorlax,4654,swsh1-140,https://assets.tcgdex.net/pt/swsh/swsh1/140,2
Scizor,4655,sv03-141,https://assets.tcgdex.net/pt/sv/sv03/141,2
Kabutops,4656,sv03.5-141,https://assets.tcgdex.net/pt/sv/sv03.5/141,3
Maschiff,4657,sv02-141,https://assets.tcgdex.net/pt/sv/sv02/141,1
Toxtricity,4658,sv04.5-141,https://assets.tcgdex.net/pt/sv/sv04.5/141,2
Eternatus,4659,sv08-141,https://assets.tcgdex.net/pt/sv/sv08/141,2
Varoom,4660,sv01-141,https://assets.tcgdex.net/pt/sv/sv01/141,2
Tatsugiri,4661,sv04-141,https://assets.tcgdex.net/pt/sv/sv04/141,1
Ursaluna Lua Sangrenta ex,4662,sv06-141,https://assets.tcgdex.net/pt/sv/sv06/141,4
Skitty,4663,swsh3-141,https://assets.tcgdex.net/pt/swsh/swsh3/141,1
Togekiss VMAX,4664,swsh4-141,https://assets.tcgdex.net/pt/swsh/swsh4/141,5
Spinda,4665,swsh12-141,https://assets.tcgdex.net/pt/swsh/swsh12/141,2
Snorlax,4666,swsh2-141,https://assets.tcgdex.net/pt/swsh/swsh2/141,2
Gliscor,4667,swsh8-141,https://assets.tcgdex.net/pt/swsh/swsh8/141,2
Porygon2,4668,swsh11-141,https://assets.tcgdex.net/pt/swsh/swsh11/141,2
Snorlax V,4669,swsh1-141,https://assets.tcgdex.net/pt/swsh/swsh1/141,3
Venusaur EX,4670,xy1-141,https://assets.tcgdex.net/pt/xy/xy1/141,3
Skarmory,4671,sv03-142,https://assets.tcgdex.net/pt/sv/sv03/142,2
Aerodactyl,4672,sv03.5-142,https://assets.tcgdex.net/pt/sv/sv03.5/142,2
Maschiff,4673,sv02-142,https://assets.tcgdex.net/pt/sv/sv02/142,1
Pawmi,4674,sv04.5-142,https://assets.tcgdex.net/pt/sv/sv04.5/142,1
Tatsugiri ex,4675,sv08-142,https://assets.tcgdex.net/pt/sv/sv08/142,3
Revavroom,4676,sv01-142,https://assets.tcgdex.net/pt/sv/sv01/142,2
Porygon,4677,sv04-142,https://assets.tcgdex.net/pt/sv/sv04/142,1
Delcatty,4678,swsh3-142,https://assets.tcgdex.net/pt/swsh/swsh3/142,2
Tornadus,4679,swsh4-142,https://assets.tcgdex.net/pt/swsh/swsh4/142,2
Swablu,4680,swsh12-142,https://assets.tcgdex.net/pt/swsh/swsh12/142,1
Chatot,4681,swsh2-142,https://assets.tcgdex.net/pt/swsh/swsh2/142,1
Makuhita,4682,swsh8-142,https://assets.tcgdex.net/pt/swsh/swsh8/142,2
Kricketune V,4683,swsh5-142,https://assets.tcgdex.net/pt/swsh/swsh5/142,3
Porygon-Z,4684,swsh11-142,https://assets.tcgdex.net/pt/swsh/swsh11/142,2
Snorlax VMAX,4685,swsh1-142,https://assets.tcgdex.net/pt/swsh/swsh1/142,5
Blastoise EX,4686,xy1-142,https://assets.tcgdex.net/pt/xy/xy1/142,3
Mawile,4687,sv03-143,https://assets.tcgdex.net/pt/sv/sv03/143,2
Snorlax,4688,sv03.5-143,https://assets.tcgdex.net/pt/sv/sv03.5/143,2
Mabosstiff,4689,sv02-143,https://assets.tcgdex.net/pt/sv/sv02/143,2
Pawmo,4690,sv04.5-143,https://assets.tcgdex.net/pt/sv/sv04.5/143,2
Bulbasaur,4691,sv07-143,https://assets.tcgdex.net/pt/sv/sv07/143,1
Eevee,4692,sv08-143,https://assets.tcgdex.net/pt/sv/sv08/143,1
Trilho Férreo ex,4693,sv01-143,https://assets.tcgdex.net/pt/sv/sv01/143,3
Porygon2,4694,sv04-143,https://assets.tcgdex.net/pt/sv/sv04/143,2
Salamence V,4695,swsh3-143,https://assets.tcgdex.net/pt/swsh/swsh3/143,3
Pikipek,4696,swsh4-143,https://assets.tcgdex.net/pt/swsh/swsh4/143,1
Altaria,4697,swsh12-143,https://assets.tcgdex.net/pt/swsh/swsh12/143,2
Pidove,4698,swsh2-143,https://assets.tcgdex.net/pt/swsh/swsh2/143,1
Hariyama,4699,swsh8-143,https://assets.tcgdex.net/pt/swsh/swsh8/143,2
Flapple V,4700,swsh5-143,https://assets.tcgdex.net/pt/swsh/swsh5/143,3
Snorlax,4701,swsh11-143,https://assets.tcgdex.net/pt/swsh/swsh11/143,2
Hoothoot,4702,swsh1-143,https://assets.tcgdex.net/pt/swsh/swsh1/143,1
Emolga EX,4703,xy1-143,https://assets.tcgdex.net/pt/xy/xy1/143,2
Bronzor,4704,sv03-144,https://assets.tcgdex.net/pt/sv/sv03/144,1
Articuno,4705,sv03.5-144,https://assets.tcgdex.net/pt/sv/sv03.5/144,2
Shroodle,4706,sv02-144,https://assets.tcgdex.net/pt/sv/sv02/144,1
Pawmot,4707,sv04.5-144,https://assets.tcgdex.net/pt/sv/sv04.5/144,2
Ledian,4708,sv07-144,https://assets.tcgdex.net/pt/sv/sv07/144,2
Snorlax,4709,sv08-144,https://assets.tcgdex.net/pt/sv/sv08/144,2
Chansey,4710,sv01-144,https://assets.tcgdex.net/pt/sv/sv01/144,2
Porygon-Z,4711,sv04-144,https://assets.tcgdex.net/pt/sv/sv04/144,2
Salamence VMAX,4712,swsh3-144,https://assets.tcgdex.net/pt/swsh/swsh3/144,5
Trumbeak,4713,swsh4-144,https://assets.tcgdex.net/pt/swsh/swsh4/144,2
Buneary,4714,swsh12-144,https://assets.tcgdex.net/pt/swsh/swsh12/144,1
Tranquill,4715,swsh2-144,https://assets.tcgdex.net/pt/swsh/swsh2/144,2
Baltoy,4716,swsh8-144,https://assets.tcgdex.net/pt/swsh/swsh8/144,1
Victini V,4717,swsh5-144,https://assets.tcgdex.net/pt/swsh/swsh5/144,3
Aipom,4718,swsh11-144,https://assets.tcgdex.net/pt/swsh/swsh11/144,1
Noctowl,4719,swsh1-144,https://assets.tcgdex.net/pt/swsh/swsh1/144,2
Yveltal EX,4720,xy1-144,https://assets.tcgdex.net/pt/xy/xy1/144,3
Bronzong,4721,sv03-145,https://assets.tcgdex.net/pt/sv/sv03/145,2
Zapdos ex,4722,sv03.5-145,https://assets.tcgdex.net/pt/sv/sv03.5/145,3
Shroodle,4723,sv02-145,https://assets.tcgdex.net/pt/sv/sv02/145,1
Wattrel,4724,sv04.5-145,https://assets.tcgdex.net/pt/sv/sv04.5/145,1
Lileep,4725,sv07-145,https://assets.tcgdex.net/pt/sv/sv07/145,2
Slakoth,4726,sv08-145,https://assets.tcgdex.net/pt/sv/sv08/145,1
Blissey,4727,sv01-145,https://assets.tcgdex.net/pt/sv/sv01/145,2
Aipom,4728,sv04-145,https://assets.tcgdex.net/pt/sv/sv04/145,1
Starly,4729,swsh3-145,https://assets.tcgdex.net/pt/swsh/swsh3/145,1
Toucannon,4730,swsh4-145,https://assets.tcgdex.net/pt/swsh/swsh4/145,2
Lopunny,4731,swsh12-145,https://assets.tcgdex.net/pt/swsh/swsh12/145,2
Unfezant,4732,swsh2-145,https://assets.tcgdex.net/pt/swsh/swsh2/145,2
Claydol,4733,swsh8-145,https://assets.tcgdex.net/pt/swsh/swsh8/145,2
Empoleon V,4734,swsh5-145,https://assets.tcgdex.net/pt/swsh/swsh5/145,3
Ambipom,4735,swsh11-145,https://assets.tcgdex.net/pt/swsh/swsh11/145,2
Minccino,4736,swsh1-145,https://assets.tcgdex.net/pt/swsh/swsh1/145,1
Skarmory EX,4737,xy1-145,https://assets.tcgdex.net/pt/xy/xy1/145,3
Trevenant EX,4738,xy5-145,https://assets.tcgdex.net/pt/xy/xy5/145,3
Probopass,4739,sv03-146,https://assets.tcgdex.net/pt/sv/sv03/146,2
Moltres,4740,sv03.5-146,https://assets.tcgdex.net/pt/sv/sv03.5/146,2
Grafaiai,4741,sv02-146,https://assets.tcgdex.net/pt/sv/sv02/146,2
Kilowattrel,4742,sv04.5-146,https://assets.tcgdex.net/pt/sv/sv04.5/146,2
Turtonator,4743,sv07-146,https://assets.tcgdex.net/pt/sv/sv07/146,2
Vigoroth,4744,sv08-146,https://assets.tcgdex.net/pt/sv/sv08/146,2
Zangoose,4745,sv01-146,https://assets.tcgdex.net/pt/sv/sv01/146,2
Ambipom,4746,sv04-146,https://assets.tcgdex.net/pt/sv/sv04/146,2
Staravia,4747,swsh3-146,https://assets.tcgdex.net/pt/swsh/swsh3/146,2
Archen,4748,swsh12-146,https://assets.tcgdex.net/pt/swsh/swsh12/146,2
Bunnelby,4749,swsh2-146,https://assets.tcgdex.net/pt/swsh/swsh2/146,1
Lucario V,4750,swsh8-146,https://assets.tcgdex.net/pt/swsh/swsh8/146,3
Empoleon V,4751,swsh5-146,https://assets.tcgdex.net/pt/swsh/swsh5/146,3
Zoroark de Hisui V,4752,swsh11-146,https://assets.tcgdex.net/pt/swsh/swsh11/146,3
Minccino,4753,swsh1-146,https://assets.tcgdex.net/pt/swsh/swsh1/146,1
Xerneas EX,4754,xy1-146,https://assets.tcgdex.net/pt/xy/xy1/146,3
Camerupt EX,4755,xy5-146,https://assets.tcgdex.net/pt/xy/xy5/146,3
Excadrill,4756,sv03-147,https://assets.tcgdex.net/pt/sv/sv03/147,2
Dratini,4757,sv03.5-147,https://assets.tcgdex.net/pt/sv/sv03.5/147,1
Bombirdier,4758,sv02-147,https://assets.tcgdex.net/pt/sv/sv02/147,2
Wigglytuff,4759,sv04.5-147,https://assets.tcgdex.net/pt/sv/sv04.5/147,2
Raboot,4760,sv07-147,https://assets.tcgdex.net/pt/sv/sv07/147,2
Slaking ex,4761,sv08-147,https://assets.tcgdex.net/pt/sv/sv08/147,5
Zangoose,4762,sv01-147,https://assets.tcgdex.net/pt/sv/sv01/147,2
Miltank,4763,sv04-147,https://assets.tcgdex.net/pt/sv/sv04/147,2
Staraptor,4764,swsh3-147,https://assets.tcgdex.net/pt/swsh/swsh3/147,2
Archeops,4765,swsh12-147,https://assets.tcgdex.net/pt/swsh/swsh12/147,2
Diggersby,4766,swsh2-147,https://assets.tcgdex.net/pt/swsh/swsh2/147,2
Drilbur,4767,swsh8-147,https://assets.tcgdex.net/pt/swsh/swsh8/147,1
Tapu Koko V,4768,swsh5-147,https://assets.tcgdex.net/pt/swsh/swsh5/147,3
Zoroark de Hisui V-ASTRO,4769,swsh11-147,https://assets.tcgdex.net/pt/swsh/swsh11/147,4
Cinccino,4770,swsh1-147,https://assets.tcgdex.net/pt/swsh/swsh1/147,2
Wailord EX,4771,xy5-147,https://assets.tcgdex.net/pt/xy/xy5/147,4
Pawniard,4772,sv03-148,https://assets.tcgdex.net/pt/sv/sv03/148,1
Dragonair,4773,sv03.5-148,https://assets.tcgdex.net/pt/sv/sv03.5/148,2
Corviknight,4774,sv02-148,https://assets.tcgdex.net/pt/sv/sv02/148,3
Abra,4775,sv04.5-148,https://assets.tcgdex.net/pt/sv/sv04.5/148,1
Squirtle,4776,sv07-148,https://assets.tcgdex.net/pt/sv/sv07/148,1
Swablu,4777,sv08-148,https://assets.tcgdex.net/pt/sv/sv08/148,1
Starly,4778,sv01-148,https://assets.tcgdex.net/pt/sv/sv01/148,1
Whismur,4779,sv04-148,https://assets.tcgdex.net/pt/sv/sv04/148,1
Ducklett,4780,swsh3-148,https://assets.tcgdex.net/pt/swsh/swsh3/148,1
Rufflet,4781,swsh12-148,https://assets.tcgdex.net/pt/swsh/swsh12/148,1
Hawlucha,4782,swsh2-148,https://assets.tcgdex.net/pt/swsh/swsh2/148,2
Landorus,4783,swsh8-148,https://assets.tcgdex.net/pt/swsh/swsh8/148,2
Mimikyu V,4784,swsh5-148,https://assets.tcgdex.net/pt/swsh/swsh5/148,3
Bouffalant,4785,swsh11-148,https://assets.tcgdex.net/pt/swsh/swsh11/148,2
Oranguru,4786,swsh1-148,https://assets.tcgdex.net/pt/swsh/swsh1/148,2
Kyogre EX,4787,xy5-148,https://assets.tcgdex.net/pt/xy/xy5/148,3
Bisharp,4788,sv03-149,https://assets.tcgdex.net/pt/sv/sv03/149,2
Dragonite,4789,sv03.5-149,https://assets.tcgdex.net/pt/sv/sv03.5/149,3
Cufant,4790,sv02-149,https://assets.tcgdex.net/pt/sv/sv02/149,2
Kadabra,4791,sv04.5-149,https://assets.tcgdex.net/pt/sv/sv04.5/149,2
Crabominable,4792,sv07-149,https://assets.tcgdex.net/pt/sv/sv07/149,3
Zangoose,4793,sv08-149,https://assets.tcgdex.net/pt/sv/sv08/149,2
Staravia,4794,sv01-149,https://assets.tcgdex.net/pt/sv/sv01/149,2
Loudred,4795,sv04-149,https://assets.tcgdex.net/pt/sv/sv04/149,2
Swanna,4796,swsh3-149,https://assets.tcgdex.net/pt/swsh/swsh3/149,2
Braviary de Hisui,4797,swsh12-149,https://assets.tcgdex.net/pt/swsh/swsh12/149,2
Stufful,4798,swsh2-149,https://assets.tcgdex.net/pt/swsh/swsh2/149,2
Pancham,4799,swsh8-149,https://assets.tcgdex.net/pt/swsh/swsh8/149,1
Necrozma V,4800,swsh5-149,https://assets.tcgdex.net/pt/swsh/swsh5/149,3
Komala,4801,swsh11-149,https://assets.tcgdex.net/pt/swsh/swsh11/149,2
Drampa,4802,swsh1-149,https://assets.tcgdex.net/pt/swsh/swsh1/149,2
Kyogre PrimitivoEX,4803,xy5-149,https://assets.tcgdex.net/pt/xy/xy5/149,4
Kingambit,4804,sv03-150,https://assets.tcgdex.net/pt/sv/sv03/150,3
Mewtwo,4805,sv03.5-150,https://assets.tcgdex.net/pt/sv/sv03.5/150,2
Copperajah ex,4806,sv02-150,https://assets.tcgdex.net/pt/sv/sv02/150,4
Cleffa,4807,sv04.5-150,https://assets.tcgdex.net/pt/sv/sv04.5/150,1
Joltik,4808,sv07-150,https://assets.tcgdex.net/pt/sv/sv07/150,1
Kecleon,4809,sv08-150,https://assets.tcgdex.net/pt/sv/sv08/150,1
Staraptor,4810,sv01-150,https://assets.tcgdex.net/pt/sv/sv01/150,2
Exploud,4811,sv04-150,https://assets.tcgdex.net/pt/sv/sv04/150,3
Bunnelby,4812,swsh3-150,https://assets.tcgdex.net/pt/swsh/swsh3/150,1
Fletchling,4813,swsh12-150,https://assets.tcgdex.net/pt/swsh/swsh12/150,1
Bewear,4814,swsh2-150,https://assets.tcgdex.net/pt/swsh/swsh2/150,2
Stufful,4815,swsh8-150,https://assets.tcgdex.net/pt/swsh/swsh8/150,1
Urshifu Golpe Decisivo V,4816,swsh5-150,https://assets.tcgdex.net/pt/swsh/swsh5/150,3
Skwovet,4817,swsh11-150,https://assets.tcgdex.net/pt/swsh/swsh11/150,1
Rookidee,4818,swsh1-150,https://assets.tcgdex.net/pt/swsh/swsh1/150,1
Groudon EX,4819,xy5-150,https://assets.tcgdex.net/pt/xy/xy5/150,3
Togedemaru,4820,sv03-151,https://assets.tcgdex.net/pt/sv/sv03/151,2
Mew ex,4821,sv03.5-151,https://assets.tcgdex.net/pt/sv/sv03.5/151,3
Orthworm,4822,sv02-151,https://assets.tcgdex.net/pt/sv/sv02/151,2
Natu,4823,sv04.5-151,https://assets.tcgdex.net/pt/sv/sv04.5/151,1
Zeraora,4824,sv07-151,https://assets.tcgdex.net/pt/sv/sv07/151,2
Bouffalant,4825,sv08-151,https://assets.tcgdex.net/pt/sv/sv08/151,2
Skwovet,4826,sv01-151,https://assets.tcgdex.net/pt/sv/sv01/151,1
Spinda,4827,sv04-151,https://assets.tcgdex.net/pt/sv/sv04/151,2
Fletchling,4828,swsh3-151,https://assets.tcgdex.net/pt/swsh/swsh3/151,1
Skwovet,4829,swsh2-151,https://assets.tcgdex.net/pt/swsh/swsh2/151,1
Bewear,4830,swsh8-151,https://assets.tcgdex.net/pt/swsh/swsh8/151,2
Urshifu Golpe Decisivo V,4831,swsh5-151,https://assets.tcgdex.net/pt/swsh/swsh5/151,3
Greedent,4832,swsh11-151,https://assets.tcgdex.net/pt/swsh/swsh11/151,2
Corvisquire,4833,swsh1-151,https://assets.tcgdex.net/pt/swsh/swsh1/151,2
Groudon Primitivo EX,4834,xy5-151,https://assets.tcgdex.net/pt/xy/xy5/151,4
Meltan,4835,sv03-152,https://assets.tcgdex.net/pt/sv/sv03/152,1
Fóssil Cúpula Arcaico,4836,sv03.5-152,https://assets.tcgdex.net/pt/sv/sv03.5/152,1
Noibat,4837,sv02-152,https://assets.tcgdex.net/pt/sv/sv02/152,1
Xatu,4838,sv04.5-152,https://assets.tcgdex.net/pt/sv/sv04.5/152,2
Milcery,4839,sv07-152,https://assets.tcgdex.net/pt/sv/sv07/152,1
Rufflet,4840,sv08-152,https://assets.tcgdex.net/pt/sv/sv08/152,1
Greedent,4841,sv01-152,https://assets.tcgdex.net/pt/sv/sv01/152,2
Swablu,4842,sv04-152,https://assets.tcgdex.net/pt/sv/sv04/152,1
Skwovet,4843,swsh3-152,https://assets.tcgdex.net/pt/swsh/swsh3/152,1
Shaymin V,4844,swsh9-152,https://assets.tcgdex.net/pt/swsh/swsh9/152,3
Greedent,4845,swsh2-152,https://assets.tcgdex.net/pt/swsh/swsh2/152,2
Clobbopus,4846,swsh8-152,https://assets.tcgdex.net/pt/swsh/swsh8/152,2
Urshifu Golpe Fluido V,4847,swsh5-152,https://assets.tcgdex.net/pt/swsh/swsh5/152,3
Wooloo,4848,swsh1-152,https://assets.tcgdex.net/pt/swsh/swsh1/152,1
Sharpedo EX,4849,xy5-152,https://assets.tcgdex.net/pt/xy/xy5/152,3
Melmetal ex,4850,sv03-153,https://assets.tcgdex.net/pt/sv/sv03/153,4
Fóssil Espiral Arcaico,4851,sv03.5-153,https://assets.tcgdex.net/pt/sv/sv03.5/153,1
Noivern ex,4852,sv02-153,https://assets.tcgdex.net/pt/sv/sv02/153,4
Ralts,4853,sv04.5-153,https://assets.tcgdex.net/pt/sv/sv04.5/153,1
Meditite,4854,sv07-153,https://assets.tcgdex.net/pt/sv/sv07/153,1
Braviary,4855,sv08-153,https://assets.tcgdex.net/pt/sv/sv08/153,2
Indeedee,4856,sv01-153,https://assets.tcgdex.net/pt/sv/sv01/153,2
Tandemaus,4857,sv04-153,https://assets.tcgdex.net/pt/sv/sv04/153,1
Greedent,4858,swsh3-153,https://assets.tcgdex.net/pt/swsh/swsh3/153,2
Charizard V,4859,swsh9-153,https://assets.tcgdex.net/pt/swsh/swsh9/153,3
Dubwool V,4860,swsh2-153,https://assets.tcgdex.net/pt/swsh/swsh2/153,3
Grapploct,4861,swsh8-153,https://assets.tcgdex.net/pt/swsh/swsh8/153,2
Urshifu Golpe Fluido V,4862,swsh5-153,https://assets.tcgdex.net/pt/swsh/swsh5/153,3
Wooloo,4863,swsh1-153,https://assets.tcgdex.net/pt/swsh/swsh1/153,1
Houndoom EX,4864,xy8-153,https://assets.tcgdex.net/pt/xy/xy8/153,3
Aggron EX,4865,xy5-153,https://assets.tcgdex.net/pt/xy/xy5/153,3
Varoom,4866,sv03-154,https://assets.tcgdex.net/pt/sv/sv03/154,1
Âmbar Velho Arcaico,4867,sv03.5-154,https://assets.tcgdex.net/pt/sv/sv03.5/154,1
Girafarig,4868,sv02-154,https://assets.tcgdex.net/pt/sv/sv02/154,2
Kirlia,4869,sv04.5-154,https://assets.tcgdex.net/pt/sv/sv04.5/154,2
Gulpin,4870,sv07-154,https://assets.tcgdex.net/pt/sv/sv07/154,1
Helioptile,4871,sv08-154,https://assets.tcgdex.net/pt/sv/sv08/154,1
Lechonk,4872,sv01-154,https://assets.tcgdex.net/pt/sv/sv01/154,1
Tandemaus,4873,sv04-154,https://assets.tcgdex.net/pt/sv/sv04/154,1
Rookidee,4874,swsh3-154,https://assets.tcgdex.net/pt/swsh/swsh3/154,1
Charizard V,4875,swsh9-154,https://assets.tcgdex.net/pt/swsh/swsh9/154,3
Falinks,4876,swsh8-154,https://assets.tcgdex.net/pt/swsh/swsh8/154,2
Tyranitar V,4877,swsh5-154,https://assets.tcgdex.net/pt/swsh/swsh5/154,4
Dubwool,4878,swsh1-154,https://assets.tcgdex.net/pt/swsh/swsh1/154,2
M-Houndoom EX,4879,xy8-154,https://assets.tcgdex.net/pt/xy/xy8/154,3
M-Aggron EX,4880,xy5-154,https://assets.tcgdex.net/pt/xy/xy5/154,4
Varoom,4881,sv03-155,https://assets.tcgdex.net/pt/sv/sv03/155,1
Farigiraf,4882,sv02-155,https://assets.tcgdex.net/pt/sv/sv02/155,2
Drifloon,4883,sv04.5-155,https://assets.tcgdex.net/pt/sv/sv04.5/155,1
Archaludon,4884,sv07-155,https://assets.tcgdex.net/pt/sv/sv07/155,3
Heliolisk,4885,sv08-155,https://assets.tcgdex.net/pt/sv/sv08/155,2
Lechonk,4886,sv01-155,https://assets.tcgdex.net/pt/sv/sv01/155,1
Maushold ex,4887,sv04-155,https://assets.tcgdex.net/pt/sv/sv04/155,4
Corvisquire,4888,swsh3-155,https://assets.tcgdex.net/pt/swsh/swsh3/155,2
Lumineon V,4889,swsh9-155,https://assets.tcgdex.net/pt/swsh/swsh9/155,3
Falinks,4890,swsh8-155,https://assets.tcgdex.net/pt/swsh/swsh8/155,2
Tyranitar V,4891,swsh5-155,https://assets.tcgdex.net/pt/swsh/swsh5/155,4
Cramorant V,4892,swsh1-155,https://assets.tcgdex.net/pt/swsh/swsh1/155,3
Glalie EX,4893,xy8-155,https://assets.tcgdex.net/pt/xy/xy8/155,3
Gardevoir EX,4894,xy5-155,https://assets.tcgdex.net/pt/xy/xy5/155,3
Revavroom ex,4895,sv03-156,https://assets.tcgdex.net/pt/sv/sv03/156,4
Dunsparce,4896,sv02-156,https://assets.tcgdex.net/pt/sv/sv02/156,1
Drifblim,4897,sv04.5-156,https://assets.tcgdex.net/pt/sv/sv04.5/156,2
Hydrapple ex,4898,sv07-156,https://assets.tcgdex.net/pt/sv/sv07/156,5
Oranguru,4899,sv08-156,https://assets.tcgdex.net/pt/sv/sv08/156,2
Lechonk,4900,sv01-156,https://assets.tcgdex.net/pt/sv/sv01/156,1
Bombirdier ex,4901,sv04-156,https://assets.tcgdex.net/pt/sv/sv04/156,3
Corviknight,4902,swsh3-156,https://assets.tcgdex.net/pt/swsh/swsh3/156,3
Lumineon V,4903,swsh9-156,https://assets.tcgdex.net/pt/swsh/swsh9/156,3
Gengar V,4904,swsh8-156,https://assets.tcgdex.net/pt/swsh/swsh8/156,3
Corviknight V,4905,swsh5-156,https://assets.tcgdex.net/pt/swsh/swsh5/156,3
M-Glalie EX,4906,xy8-156,https://assets.tcgdex.net/pt/xy/xy8/156,3
M-Gardevoir EX,4907,xy5-156,https://assets.tcgdex.net/pt/xy/xy5/156,3
